retailer,diamond_type,shape,polish,symmetry,fluorescence,retail_price,price_carat,qualityScore,qualityMaxScore,cut,color,clarity,carat,report,price_2025,price_carat_2025
brilliant earth,lab,round,Excellent,Excellent,None,11615.0,4572.834645669292,18.0,18.0,super ideal,F,VS1,2.54,IGI,7766.04,3057.5
brilliant earth,lab,round,Excellent,Excellent,None,3070.0,2274.074074074074,18.0,18.0,super ideal,D,SI1,1.35,IGI,2052.67,1520.5
brilliant earth,lab,round,Excellent,Excellent,None,2220.0,2220.0,18.0,18.0,ideal,H,VVS1,1.0,IGI,1484.34,1484.34
brilliant earth,lab,oval,Excellent,Excellent,None,8480.0,3312.5,15.0,15.0,super ideal,G,VS2,2.56,IGI,5669.91,2214.81
brilliant earth,lab,pear,Very Good,Good,None,800.0,1333.3333333333335,14.0,15.0,very good,E,VVS2,0.6,IGI,534.9,891.5
brilliant earth,lab,round,Excellent,Excellent,None,2166.0,1666.1538461538462,18.0,18.0,ideal,I,VS1,1.3,IGI,1448.23,1114.03
brilliant earth,lab,round,Excellent,Excellent,None,920.0,1483.8709677419356,18.0,18.0,super ideal,E,VS2,0.62,IGI,615.13,992.15
brilliant earth,lab,round,Excellent,Excellent,None,7268.33,3634.165,18.0,18.0,super ideal,F,VS2,2.0,IGI,4859.76,2429.88
brilliant earth,lab,round,Excellent,Excellent,None,805.0,1463.6363636363635,18.0,18.0,ideal,E,VS1,0.55,IGI,538.24,978.62
brilliant earth,lab,round,Excellent,Excellent,None,3742.0,2067.403314917127,17.666666666666668,18.0,ideal,I,VS1,1.81,IGI,2501.98,1382.31
brilliant earth,lab,cushion,Excellent,Excellent,None,16730.0,5539.735099337749,15.0,15.0,super ideal,E,VS1,3.02,IGI,11186.04,3703.99
brilliant earth,lab,oval,Excellent,Excellent,None,4200.0,2142.857142857143,15.0,15.0,super ideal,I,VS2,1.96,IGI,2808.21,1432.76
brilliant earth,lab,round,Excellent,Excellent,None,10410.0,4392.405063291139,18.0,18.0,super ideal,F,VS1,2.37,IGI,6960.35,2936.86
brilliant earth,lab,round,Excellent,Excellent,None,3496.67,2270.564935064935,18.0,18.0,super ideal,H,VS2,1.54,IGI,2337.95,1518.15
brilliant earth,lab,oval,Excellent,Excellent,None,2760.0,1623.5294117647059,14.5,15.0,very good,J,SI1,1.7,IGI,1845.4,1085.53
brilliant earth,lab,oval,Excellent,Excellent,None,7600.0,3534.883720930233,15.0,15.0,super ideal,F,VS1,2.15,IGI,5081.53,2363.5
brilliant earth,lab,round,Excellent,Excellent,None,1960.0,1866.6666666666665,18.0,18.0,ideal,G,VS2,1.05,IGI,1310.5,1248.09
brilliant earth,lab,round,Excellent,Excellent,None,8702.0,4351.0,18.0,18.0,ideal,F,VS2,2.0,IGI,5818.35,2909.17
brilliant earth,lab,emerald,Excellent,Excellent,None,1210.0,1390.8045977011495,15.0,15.0,super ideal,H,VS1,0.87,IGI,809.03,929.92
brilliant earth,lab,round,Excellent,Excellent,None,5050.0,2774.7252747252746,18.0,18.0,ideal,G,VS1,1.82,IGI,3376.54,1855.24
brilliant earth,lab,round,Excellent,Excellent,None,4795.0,2959.876543209876,18.0,18.0,ideal,E,VS2,1.62,IGI,3206.04,1979.04
brilliant earth,lab,round,Excellent,Excellent,None,1230.0,1640.0,18.0,18.0,ideal,F,VS1,0.75,IGI,822.4,1096.54
brilliant earth,lab,pear,Excellent,Very Good,None,3660.0,2440.0,15.0,15.0,very good,H,VVS2,1.5,IGI,2447.16,1631.44
brilliant earth,lab,emerald,Excellent,Excellent,None,2810.0,2531.5315315315315,13.5,15.0,very good,E,VVS2,1.11,IGI,1878.83,1692.64
brilliant earth,lab,round,Very Good,Very Good,None,1370.0,1522.2222222222222,17.0,18.0,very good,D,SI2,0.9,IGI,916.01,1017.79
brilliant earth,lab,round,Excellent,Excellent,None,825.0,1352.4590163934427,18.0,18.0,ideal,E,VS2,0.61,IGI,551.61,904.28
brilliant earth,lab,round,Excellent,Excellent,None,19280.0,6199.35691318328,18.0,18.0,super ideal,F,VS1,3.11,IGI,12891.03,4145.03
brilliant earth,lab,round,Excellent,Excellent,None,9840.0,4619.718309859155,18.0,18.0,super ideal,E,VS1,2.13,IGI,6579.24,3088.84
brilliant earth,lab,round,Excellent,Excellent,None,2694.29,2615.8155339805826,18.0,18.0,super ideal,F,VVS2,1.03,IGI,1801.46,1748.99
brilliant earth,lab,round,Excellent,Excellent,None,2723.33,2368.113043478261,18.0,18.0,super ideal,G,VVS2,1.15,IGI,1820.88,1583.37
brilliant earth,lab,radiant,Excellent,Excellent,None,2660.0,2440.366972477064,14.0,15.0,very good,D,VS1,1.09,IGI,1778.53,1631.68
brilliant earth,lab,round,Excellent,Excellent,None,5460.0,3309.0909090909095,18.0,18.0,super ideal,E,VS1,1.65,IGI,3650.67,2212.53
brilliant earth,lab,oval,Excellent,Excellent,None,12045.0,4779.761904761905,15.0,15.0,super ideal,E,VS1,2.52,IGI,8053.55,3195.85
brilliant earth,lab,cushion,Excellent,Excellent,None,1310.0,1679.4871794871794,14.0,15.0,very good,E,VS1,0.78,IGI,875.89,1122.94
brilliant earth,lab,round,Very Good,Very Good,None,1130.0,1506.6666666666667,18.0,18.0,ideal,E,VS2,0.75,IGI,755.54,1007.39
brilliant earth,lab,emerald,Excellent,Excellent,None,1450.0,1593.4065934065934,15.0,15.0,good,E,SI1,0.91,IGI,969.5,1065.39
brilliant earth,lab,cushion,Excellent,Excellent,None,2840.0,1880.794701986755,14.0,15.0,very good,I,VS1,1.51,IGI,1898.89,1257.54
brilliant earth,lab,cushion,Very Good,Very Good,None,1120.0,1534.2465753424658,14.0,15.0,very good,E,VS2,0.73,IGI,748.86,1025.83
brilliant earth,lab,round,Excellent,Excellent,None,2390.0,1572.3684210526314,18.0,18.0,super ideal,I,SI2,1.52,IGI,1598.01,1051.32
brilliant earth,lab,round,Excellent,Excellent,None,1124.29,1606.1285714285714,18.0,18.0,super ideal,F,VS1,0.7,IGI,751.72,1073.89
brilliant earth,lab,round,Excellent,Excellent,None,380.0,1187.5,18.0,18.0,ideal,E,VVS2,0.32,IGI,254.08,793.99
brilliant earth,lab,asscher,Excellent,Excellent,None,3580.0,2309.6774193548385,14.0,15.0,very good,E,SI1,1.55,IGI,2393.67,1544.3
brilliant earth,lab,princess,Excellent,Excellent,None,16390.0,5058.641975308642,15.0,15.0,super ideal,G,VS2,3.24,IGI,10958.71,3382.32
brilliant earth,lab,radiant,Excellent,Excellent,None,1140.0,1561.6438356164383,15.0,15.0,super ideal,G,VVS2,0.73,IGI,762.23,1044.15
brilliant earth,lab,round,Excellent,Excellent,None,2538.0,1576.3975155279502,18.0,18.0,ideal,J,SI1,1.61,IGI,1696.96,1054.01
brilliant earth,lab,round,Very Good,Very Good,None,2710.0,2509.259259259259,17.0,18.0,very good,D,VS2,1.08,IGI,1811.97,1677.75
brilliant earth,lab,round,Excellent,Excellent,None,800.0,1379.3103448275863,18.0,18.0,ideal,F,VS2,0.58,IGI,534.9,922.24
brilliant earth,lab,emerald,Excellent,Excellent,None,4875.0,3228.4768211920527,14.0,15.0,very good,E,VS1,1.51,IGI,3259.53,2158.63
brilliant earth,lab,round,Excellent,Excellent,None,3036.67,1755.300578034682,18.0,18.0,ideal,J,VS1,1.73,IGI,2030.38,1173.63
brilliant earth,lab,round,Excellent,Excellent,None,3200.0,2990.6542056074763,18.0,18.0,super ideal,D,VVS2,1.07,IGI,2139.59,1999.62
brilliant earth,lab,pear,Excellent,Excellent,None,1340.0,1614.4578313253012,14.0,15.0,very good,F,VS1,0.83,IGI,895.95,1079.46
brilliant earth,lab,round,Excellent,Very Good,None,773.33,1459.1132075471698,17.0,18.0,very good,D,VS2,0.53,IGI,517.07,975.59
brilliant earth,lab,round,Excellent,Excellent,None,2203.33,2139.155339805825,18.0,18.0,ideal,H,VS1,1.03,IGI,1473.19,1430.29
brilliant earth,lab,oval,Excellent,Excellent,None,4250.0,2456.6473988439307,15.0,15.0,super ideal,H,VS1,1.73,IGI,2841.64,1642.57
brilliant earth,lab,round,Excellent,Excellent,None,2520.0,1984.251968503937,18.0,18.0,ideal,G,VS2,1.27,IGI,1684.93,1326.71
brilliant earth,lab,round,Excellent,Excellent,None,3223.33,2852.5044247787614,18.0,18.0,ideal,E,VVS2,1.13,IGI,2155.19,1907.25
brilliant earth,lab,emerald,Excellent,Very Good,None,2510.0,2261.261261261261,14.0,15.0,very good,E,VS1,1.11,IGI,1678.24,1511.93
brilliant earth,lab,round,Excellent,Excellent,None,2770.0,1573.8636363636363,18.0,18.0,super ideal,J,VS2,1.76,IGI,1852.08,1052.32
brilliant earth,lab,round,Very Good,Very Good,None,1470.0,2578.947368421053,16.0,18.0,very good,D,VVS1,0.57,IGI,982.87,1724.34
brilliant earth,lab,round,Excellent,Excellent,None,3760.0,2441.5584415584417,17.833333333333332,18.0,ideal,G,VS2,1.54,IGI,2514.02,1632.48
brilliant earth,lab,oval,Excellent,Very Good,None,1240.0,1771.4285714285716,15.0,15.0,super ideal,D,VS2,0.7,IGI,829.09,1184.42
brilliant earth,lab,round,Excellent,Excellent,None,3430.0,3062.4999999999995,18.0,18.0,super ideal,F,VVS1,1.12,IGI,2293.37,2047.65
brilliant earth,lab,round,Excellent,Excellent,None,7620.0,2531.56146179402,18.0,18.0,ideal,J,VS2,3.01,IGI,5094.9,1692.66
brilliant earth,lab,pear,Excellent,Excellent,None,2300.0,2277.227722772277,14.6875,15.0,very good,E,VS2,1.01,IGI,1537.83,1522.6
brilliant earth,lab,pear,Excellent,Excellent,None,1260.0,1774.6478873239437,15.0,15.0,super ideal,D,VS2,0.71,IGI,842.46,1186.57
brilliant earth,lab,round,Excellent,Excellent,None,8430.0,2701.9230769230767,18.0,18.0,super ideal,J,VS1,3.12,IGI,5636.48,1806.56
brilliant earth,lab,cushion,Excellent,Excellent,None,8600.0,4236.453201970444,15.0,15.0,super ideal,E,VVS2,2.03,IGI,5750.15,2832.58
brilliant earth,lab,round,Excellent,Excellent,None,5300.0,2994.3502824858756,18.0,18.0,super ideal,G,VS1,1.77,IGI,3543.7,2002.09
brilliant earth,lab,emerald,Excellent,Excellent,None,4780.0,2795.3216374269005,15.0,15.0,super ideal,G,VS1,1.71,IGI,3196.01,1869.01
brilliant earth,lab,round,Excellent,Excellent,None,2020.0,1905.6603773584905,18.0,18.0,ideal,E,SI1,1.06,IGI,1350.62,1274.17
brilliant earth,lab,round,Excellent,Excellent,None,3242.86,1885.3837209302326,18.0,18.0,super ideal,I,VS2,1.72,IGI,2168.25,1260.61
brilliant earth,lab,round,Excellent,Excellent,None,2450.0,1842.1052631578946,18.0,18.0,ideal,I,VVS2,1.33,IGI,1638.12,1231.67
brilliant earth,lab,round,Excellent,Excellent,None,2417.5,2280.6603773584907,18.0,18.0,super ideal,F,VS1,1.06,IGI,1616.39,1524.9
brilliant earth,lab,round,Excellent,Excellent,None,2850.0,2394.9579831932774,18.0,18.0,ideal,F,VS1,1.19,IGI,1905.57,1601.32
brilliant earth,lab,round,Very Good,Very Good,None,890.0,1534.4827586206898,16.0,18.0,very good,F,VVS1,0.58,IGI,595.07,1025.99
brilliant earth,lab,round,Excellent,Excellent,None,5090.0,2213.04347826087,18.0,18.0,super ideal,J,VVS2,2.3,IGI,3403.28,1479.69
brilliant earth,lab,round,Excellent,Excellent,None,6990.0,2709.302325581395,18.0,18.0,super ideal,H,SI1,2.58,IGI,4673.67,1811.5
brilliant earth,lab,oval,Excellent,Excellent,None,8420.0,3827.272727272727,14.4,15.0,very good,F,VS1,2.2,IGI,5629.8,2559.0
brilliant earth,lab,round,Excellent,Excellent,None,11540.0,3783.6065573770493,18.0,18.0,super ideal,H,VS2,3.05,IGI,7715.9,2529.8
brilliant earth,lab,round,Excellent,Excellent,None,1985.0,1640.4958677685952,18.0,18.0,super ideal,G,SI1,1.21,IGI,1327.21,1096.87
brilliant earth,lab,round,Excellent,Excellent,None,8000.0,3404.255319148936,18.0,18.0,super ideal,G,VS2,2.35,IGI,5348.97,2276.16
brilliant earth,lab,round,Excellent,Excellent,None,7665.0,3516.0550458715593,18.0,18.0,super ideal,G,VS1,2.18,IGI,5124.99,2350.91
brilliant earth,lab,oval,Excellent,Excellent,None,5486.67,2716.173267326733,15.0,15.0,super ideal,G,SI1,2.02,IGI,3668.51,1816.09
brilliant earth,lab,round,Excellent,Excellent,None,1530.0,1593.75,18.0,18.0,ideal,I,VS1,0.96,IGI,1022.99,1065.62
brilliant earth,lab,asscher,Excellent,Excellent,None,1792.5,1707.142857142857,15.0,15.0,very good,E,SI1,1.05,IGI,1198.5,1141.43
brilliant earth,lab,round,Excellent,Excellent,None,3410.0,1671.5686274509803,18.0,18.0,super ideal,J,SI1,2.04,IGI,2280.0,1117.65
brilliant earth,lab,round,Excellent,Excellent,None,856.67,1427.7833333333333,18.0,18.0,ideal,E,VS1,0.6,IGI,572.79,954.65
brilliant earth,lab,round,Excellent,Excellent,None,2420.0,1936.0,18.0,18.0,super ideal,F,VS2,1.25,IGI,1618.06,1294.45
brilliant earth,lab,round,Excellent,Excellent,None,10420.0,4472.1030042918455,18.0,18.0,ideal,F,VS1,2.33,IGI,6967.04,2990.15
brilliant earth,lab,round,Excellent,Excellent,None,3313.33,2179.8223684210525,17.666666666666668,18.0,ideal,H,VS2,1.52,IGI,2215.36,1457.48
brilliant earth,lab,round,Excellent,Excellent,None,950.0,1637.9310344827588,18.0,18.0,super ideal,D,VS1,0.58,IGI,635.19,1095.16
brilliant earth,lab,round,Excellent,Excellent,None,8680.0,4018.5185185185182,18.0,18.0,ideal,F,VS1,2.16,IGI,5803.64,2686.87
brilliant earth,lab,round,Excellent,Excellent,None,4936.0,2455.721393034826,16.0,18.0,very good,I,VS2,2.01,IGI,3300.32,1641.95
brilliant earth,lab,round,Excellent,Excellent,None,1130.0,1430.379746835443,18.0,18.0,ideal,F,SI1,0.79,IGI,755.54,956.38
brilliant earth,lab,round,Excellent,Excellent,None,1800.0,1651.3761467889908,18.0,18.0,super ideal,G,SI1,1.09,IGI,1203.52,1104.15
brilliant earth,lab,oval,Very Good,Very Good,None,700.0,1296.2962962962963,13.666666666666666,15.0,very good,E,VS1,0.54,IGI,468.04,866.73
brilliant earth,lab,round,Excellent,Excellent,None,1535.0,1705.5555555555554,18.0,18.0,ideal,H,VS1,0.9,IGI,1026.33,1140.37
brilliant earth,lab,round,Excellent,Excellent,None,8760.0,3727.659574468085,18.0,18.0,ideal,G,VS1,2.35,IGI,5857.13,2492.39
brilliant earth,lab,oval,Very Good,Very Good,None,300.0,1000.0,15.0,15.0,super ideal,E,VS2,0.3,IGI,200.59,668.62
brilliant earth,lab,princess,Excellent,Very Good,None,730.0,1351.8518518518517,15.0,15.0,super ideal,E,VVS2,0.54,IGI,488.09,903.88
brilliant earth,lab,round,Excellent,Excellent,None,2630.0,2412.8440366972477,18.0,18.0,ideal,G,VVS2,1.09,IGI,1758.48,1613.28
brilliant earth,lab,oval,Excellent,Very Good,None,350.0,1060.6060606060605,15.0,15.0,very good,E,VVS2,0.33,IGI,234.02,709.14
brilliant earth,lab,round,Excellent,Excellent,None,5590.0,2661.904761904762,18.0,18.0,super ideal,I,VVS2,2.1,IGI,3737.6,1779.81
brilliant earth,lab,round,Excellent,Excellent,None,530.0,1177.7777777777778,18.0,18.0,super ideal,E,VS1,0.45,IGI,354.37,787.49
brilliant earth,lab,pear,Very Good,Very Good,None,1260.0,1500.0,15.0,15.0,very good,F,VS2,0.84,IGI,842.46,1002.93
brilliant earth,lab,round,Excellent,Excellent,None,1130.0,1982.4561403508774,18.0,18.0,ideal,D,VVS1,0.57,IGI,755.54,1325.51
brilliant earth,lab,oval,Excellent,Excellent,None,2480.0,2361.904761904762,15.0,15.0,super ideal,F,VVS2,1.05,IGI,1658.18,1579.22
brilliant earth,lab,cushion,Excellent,Excellent,None,2210.0,2125.0,14.5,15.0,very good,F,VS1,1.04,IGI,1477.65,1420.82
brilliant earth,lab,round,Excellent,Excellent,None,2680.0,1942.0289855072465,18.0,18.0,super ideal,H,VS1,1.38,IGI,1791.91,1298.48
brilliant earth,lab,oval,Excellent,Excellent,None,2270.0,2121.4953271028035,15.0,15.0,super ideal,G,VVS2,1.07,IGI,1517.77,1418.48
brilliant earth,lab,round,Excellent,Excellent,None,4180.0,2000.0000000000002,18.0,18.0,super ideal,J,VS2,2.09,IGI,2794.84,1337.24
brilliant earth,lab,round,Excellent,Excellent,None,8040.0,4020.0,18.0,18.0,ideal,E,VS2,2.0,IGI,5375.72,2687.86
brilliant earth,lab,round,Excellent,Excellent,None,13330.0,5332.0,18.0,18.0,ideal,E,VS1,2.5,IGI,8912.73,3565.09
brilliant earth,lab,round,Excellent,Excellent,None,3070.0,1764.367816091954,18.0,18.0,ideal,I,SI1,1.74,IGI,2052.67,1179.69
brilliant earth,lab,oval,Excellent,Excellent,None,4860.0,2641.304347826087,15.0,15.0,super ideal,H,VVS2,1.84,IGI,3249.5,1766.03
brilliant earth,lab,oval,Excellent,Excellent,None,750.0,1190.4761904761904,15.0,15.0,very good,D,SI1,0.63,IGI,501.47,795.98
brilliant earth,lab,oval,Excellent,Excellent,None,4960.0,2917.6470588235293,15.0,15.0,super ideal,F,VS2,1.7,IGI,3316.36,1950.8
brilliant earth,lab,oval,Excellent,Excellent,None,3540.0,3000.0,15.0,15.0,very good,D,VVS2,1.18,IGI,2366.92,2005.87
brilliant earth,lab,round,Excellent,Excellent,None,5055.0,3303.921568627451,18.0,18.0,ideal,E,VS1,1.53,IGI,3379.88,2209.07
brilliant earth,lab,emerald,Excellent,Excellent,None,1580.0,1736.2637362637363,15.0,15.0,super ideal,E,VS1,0.91,IGI,1056.42,1160.9
brilliant earth,lab,round,Excellent,Excellent,None,1750.0,1923.076923076923,18.0,18.0,ideal,G,VS1,0.91,IGI,1170.09,1285.81
brilliant earth,lab,oval,Excellent,Excellent,None,2045.0,2045.0,14.333333333333334,15.0,very good,G,VS1,1.0,IGI,1367.33,1367.33
brilliant earth,lab,round,Excellent,Excellent,None,2760.0,2280.99173553719,18.0,18.0,ideal,F,VS1,1.21,IGI,1845.4,1525.12
brilliant earth,lab,round,Excellent,Excellent,None,3610.0,3112.0689655172414,18.0,18.0,ideal,D,VVS2,1.16,IGI,2413.72,2080.8
brilliant earth,lab,round,Excellent,Excellent,None,3090.0,3059.4059405940593,18.0,18.0,super ideal,F,VVS1,1.01,IGI,2066.04,2045.59
brilliant earth,lab,oval,Excellent,Excellent,None,1970.0,1841.1214953271026,15.0,15.0,very good,F,SI1,1.07,IGI,1317.18,1231.01
brilliant earth,lab,cushion,Excellent,Excellent,None,4470.0,2960.2649006622514,15.0,15.0,super ideal,E,VS2,1.51,IGI,2988.74,1979.3
brilliant earth,lab,round,Excellent,Excellent,None,5810.0,3209.944751381215,18.0,18.0,super ideal,F,VS1,1.81,IGI,3884.69,2146.24
brilliant earth,lab,princess,Excellent,Excellent,None,1330.0,1750.0,15.0,15.0,super ideal,G,VVS1,0.76,IGI,889.27,1170.09
brilliant earth,lab,round,Excellent,Excellent,None,3330.0,2622.047244094488,18.0,18.0,super ideal,F,VVS2,1.27,IGI,2226.51,1753.16
brilliant earth,lab,round,Excellent,Excellent,None,6720.0,3200.0,18.0,18.0,ideal,E,SI1,2.1,IGI,4493.14,2139.59
brilliant earth,lab,round,Excellent,Excellent,None,11790.0,5668.2692307692305,18.0,18.0,super ideal,D,VVS2,2.08,IGI,7883.05,3789.93
brilliant earth,lab,oval,Excellent,Excellent,None,1390.0,1494.6236559139784,15.0,15.0,super ideal,G,SI1,0.93,IGI,929.38,999.34
brilliant earth,lab,cushion,Excellent,Excellent,None,1220.0,1525.0,15.0,15.0,super ideal,G,VS1,0.8,IGI,815.72,1019.65
brilliant earth,lab,round,Excellent,Excellent,None,2990.0,1738.3720930232557,18.0,18.0,super ideal,J,VS1,1.72,IGI,1999.18,1162.31
brilliant earth,lab,round,Excellent,Excellent,None,1570.0,1744.4444444444443,18.0,18.0,ideal,G,VS2,0.9,IGI,1049.74,1166.37
brilliant earth,lab,pear,Very Good,Very Good,None,1180.0,1685.7142857142858,14.0,15.0,very good,E,VS1,0.7,IGI,788.97,1127.11
brilliant earth,lab,oval,Excellent,Excellent,None,2450.0,2311.320754716981,15.0,15.0,super ideal,E,VS1,1.06,IGI,1638.12,1545.4
brilliant earth,lab,oval,Excellent,Excellent,None,2560.0,2560.0,14.555555555555555,15.0,very good,E,VVS2,1.0,IGI,1711.67,1711.67
brilliant earth,lab,oval,Excellent,Excellent,None,12540.0,5016.0,15.0,15.0,super ideal,E,VVS2,2.5,IGI,8384.52,3353.81
brilliant earth,lab,oval,Very Good,Very Good,None,680.0,1283.0188679245282,15.0,15.0,super ideal,E,VS1,0.53,IGI,454.66,857.85
brilliant earth,lab,round,Excellent,Excellent,None,2590.0,1947.3684210526314,18.0,18.0,ideal,H,VS1,1.33,IGI,1731.73,1302.05
brilliant earth,lab,round,Excellent,Excellent,None,2583.64,2460.6095238095236,18.0,18.0,super ideal,E,VS1,1.05,IGI,1727.48,1645.22
brilliant earth,lab,round,Excellent,Excellent,None,4060.0,2688.7417218543046,18.0,18.0,ideal,D,SI1,1.51,IGI,2714.6,1797.75
brilliant earth,lab,round,Excellent,Excellent,None,2617.5,2591.5841584158416,18.0,18.0,ideal,E,VS1,1.01,IGI,1750.12,1732.79
brilliant earth,lab,radiant,Excellent,Excellent,None,1580.0,1549.0196078431372,15.0,15.0,super ideal,H,VS2,1.02,IGI,1056.42,1035.71
brilliant earth,lab,round,Excellent,Excellent,None,2730.0,1738.8535031847134,18.0,18.0,ideal,I,SI1,1.57,IGI,1825.34,1162.64
brilliant earth,lab,oval,Very Good,Excellent,None,540.0,981.8181818181818,15.0,15.0,super ideal,G,SI1,0.55,IGI,361.06,656.47
brilliant earth,lab,round,Excellent,Excellent,None,14330.0,4760.797342192692,18.0,18.0,super ideal,H,VVS2,3.01,IGI,9581.35,3183.17
brilliant earth,lab,round,Excellent,Excellent,None,7202.0,3565.3465346534654,18.0,18.0,super ideal,G,VS1,2.02,IGI,4815.41,2383.87
brilliant earth,lab,emerald,Excellent,Excellent,None,1240.0,1653.3333333333333,15.0,15.0,super ideal,F,VVS2,0.75,IGI,829.09,1105.45
brilliant earth,lab,round,Excellent,Excellent,None,8580.0,3698.2758620689656,18.0,18.0,super ideal,G,VS1,2.32,IGI,5736.77,2472.75
brilliant earth,lab,round,Excellent,Excellent,None,2950.0,1629.8342541436464,18.0,18.0,ideal,J,VS2,1.81,IGI,1972.43,1089.74
brilliant earth,lab,round,Excellent,Excellent,None,7406.67,3461.0607476635514,18.0,18.0,ideal,H,VVS2,2.14,IGI,4952.26,2314.14
brilliant earth,lab,pear,Excellent,Excellent,None,650.0,1048.3870967741937,15.0,15.0,super ideal,E,SI1,0.62,IGI,434.6,700.97
brilliant earth,lab,emerald,Excellent,Excellent,None,2870.0,1913.3333333333333,14.0,15.0,very good,I,VS2,1.5,IGI,1918.94,1279.3
brilliant earth,lab,round,Excellent,Excellent,None,707.5,1387.2549019607843,18.0,18.0,super ideal,E,VS2,0.51,IGI,473.05,927.55
brilliant earth,lab,oval,Excellent,Excellent,None,4626.67,2301.8258706467664,15.0,15.0,very good,I,SI1,2.01,IGI,3093.49,1539.05
brilliant earth,lab,round,Excellent,Excellent,None,2320.0,1645.3900709219859,18.0,18.0,ideal,E,SI2,1.41,IGI,1551.2,1100.14
brilliant earth,lab,pear,Excellent,Excellent,None,13660.0,4967.272727272727,15.0,15.0,super ideal,E,VS1,2.75,IGI,9133.37,3321.23
brilliant earth,lab,oval,Very Good,Very Good,None,1230.0,1556.9620253164555,15.0,15.0,very good,E,VS2,0.79,IGI,822.4,1041.02
brilliant earth,lab,round,Very Good,Good,None,1320.0,1269.2307692307693,16.0,18.0,very good,H,SI2,1.04,IGI,882.58,848.64
brilliant earth,lab,round,Excellent,Excellent,None,1460.0,1678.16091954023,18.0,18.0,super ideal,G,VVS2,0.87,IGI,976.19,1122.05
brilliant earth,lab,princess,Very Good,Very Good,None,1340.0,1887.323943661972,15.0,15.0,super ideal,F,VVS1,0.71,IGI,895.95,1261.91
brilliant earth,lab,round,Very Good,Very Good,None,850.0,1465.5172413793105,15.0,18.0,very good,D,VS2,0.58,IGI,568.33,979.88
brilliant earth,lab,round,Excellent,Excellent,None,3900.0,2437.5,18.0,18.0,ideal,G,VS2,1.6,IGI,2607.62,1629.77
brilliant earth,lab,round,Excellent,Excellent,None,2772.86,2369.965811965812,18.0,18.0,super ideal,F,VS1,1.17,IGI,1853.99,1584.61
brilliant earth,lab,round,Excellent,Excellent,None,3538.0,2253.5031847133755,18.0,18.0,super ideal,H,VS2,1.57,IGI,2365.58,1506.74
brilliant earth,lab,round,Excellent,Excellent,None,4115.0,1968.8995215311006,18.0,18.0,ideal,J,VS1,2.09,IGI,2751.38,1316.45
brilliant earth,lab,radiant,Excellent,Excellent,None,2360.0,2291.26213592233,14.666666666666666,15.0,very good,E,VS1,1.03,IGI,1577.95,1531.99
brilliant earth,lab,round,Excellent,Excellent,None,8660.0,4104.265402843602,18.0,18.0,super ideal,F,VS1,2.11,IGI,5790.26,2744.2
brilliant earth,lab,round,Excellent,Excellent,None,3670.0,2061.7977528089887,18.0,18.0,ideal,I,VS1,1.78,IGI,2453.84,1378.56
brilliant earth,lab,round,Excellent,Excellent,None,3510.0,2808.0,18.0,18.0,super ideal,E,VVS2,1.25,IGI,2346.86,1877.49
brilliant earth,lab,round,Excellent,Excellent,None,5000.0,2403.846153846154,18.0,18.0,super ideal,I,VS1,2.08,IGI,3343.11,1607.26
brilliant earth,lab,round,Excellent,Excellent,None,674.0,1248.148148148148,18.0,18.0,ideal,E,SI1,0.54,IGI,450.65,834.54
brilliant earth,lab,round,Excellent,Excellent,None,2490.0,2092.436974789916,18.0,18.0,ideal,D,SI1,1.19,IGI,1664.87,1399.05
brilliant earth,lab,oval,Excellent,Excellent,None,530.0,1104.1666666666667,14.333333333333334,15.0,very good,D,VVS2,0.48,IGI,354.37,738.27
brilliant earth,lab,round,Excellent,Excellent,None,2310.0,2242.7184466019417,18.0,18.0,ideal,F,VS1,1.03,IGI,1544.52,1499.53
brilliant earth,lab,princess,Excellent,Excellent,None,9450.0,4237.668161434977,15.0,15.0,super ideal,F,VVS2,2.23,IGI,6318.48,2833.4
brilliant earth,lab,emerald,Excellent,Excellent,None,1930.0,1723.2142857142856,15.0,15.0,super ideal,H,VS2,1.12,IGI,1290.44,1152.18
brilliant earth,lab,round,Excellent,Excellent,None,1746.67,1858.1595744680853,18.0,18.0,ideal,D,SI1,0.94,IGI,1167.86,1242.41
brilliant earth,lab,emerald,Excellent,Excellent,None,6750.0,3358.208955223881,14.0,15.0,very good,G,VS1,2.01,IGI,4513.2,2245.37
brilliant earth,lab,oval,Excellent,Excellent,None,1320.0,1808.2191780821918,15.0,15.0,super ideal,F,VVS1,0.73,IGI,882.58,1209.01
brilliant earth,lab,round,Excellent,Excellent,None,870.0,1526.3157894736844,18.0,18.0,ideal,F,VVS1,0.57,IGI,581.7,1020.53
brilliant earth,lab,pear,Excellent,Excellent,None,2060.0,2039.6039603960396,14.6,15.0,very good,G,VS1,1.01,IGI,1377.36,1363.72
brilliant earth,lab,round,Excellent,Excellent,None,2210.0,1938.5964912280704,18.0,18.0,super ideal,F,VS2,1.14,IGI,1477.65,1296.19
brilliant earth,lab,round,Excellent,Excellent,None,5780.0,4218.978102189781,18.0,18.0,super ideal,D,VVS2,1.37,IGI,3864.63,2820.9
brilliant earth,lab,round,Excellent,Excellent,None,2660.0,2633.6633663366338,15.0,18.0,very good,F,VVS2,1.01,IGI,1778.53,1760.92
