cut,color,clarity,carat,report,shape,price
Ideal,I,VVS1,1.12,IGI,Round,2130.0
Super Ideal,I,VS2,1.76,IGI,Round,3290.0
Ideal,G,VVS1,0.78,IGI,Cushion,1360.0
Super Ideal,G,VVS1,1.6,IGI,Princess,4790.0
Very Good,H,VVS2,0.49,IGI,Emerald,490.0
Super Ideal,I,VS1,2.04,GCAL,Round,5020.0
Ideal,J,VS2,1.24,IGI,Round,1802.86
Ideal,H,SI1,1.01,GCAL,Round,2090.0
Very Good,J,SI2,1.12,IGI,Round,1550.0
Super Ideal,D,VVS2,0.57,IGI,Oval,930.0
Ideal,J,VS2,1.27,IGI,Round,1950.0
Super Ideal,E,VS2,0.95,IGI,Round,1840.0
Ideal,H,VS2,2.07,IGI,Asscher,6350.0
Very Good,F,VS2,0.52,IGI,Pear,576.67
Very Good,I,VS1,2.21,GCAL,Round,5410.0
Very Good,G,VS2,0.79,GCAL,Oval,1220.0
Very Good,D,VS1,0.42,IGI,Pear,465.0
Ideal,E,SI2,1.34,IGI,Round,2220.0
Very Good,F,SI1,0.7,IGI,Oval,935.0
Super Ideal,E,VVS2,1.19,IGI,Round,3370.0
Very Good,H,VVS2,0.94,IGI,Oval,1480.0
Super Ideal,E,VVS1,2.16,GCAL,Round,18030.0
Very Good,J,SI2,0.84,IGI,Emerald,780.0
Ideal,F,VS1,1.54,GCAL,Marquise,5230.0
Super Ideal,H,SI1,1.55,IGI,Round,2956.67
Very Good,G,VS1,0.61,IGI,Pear,690.0
Super Ideal,E,VS2,1.02,GCAL,Round,2280.0
Very Good,E,VS2,0.36,GCAL,Pear,370.0
Super Ideal,F,VS1,1.55,IGI,Oval,4580.0
Super Ideal,F,SI2,0.29,IGI,Round,310.0
Super Ideal,I,VS1,2.56,IGI,Radiant,6370.0
Very Good,H,VS1,2.39,GCAL,Princess,6230.0
Very Good,G,VS2,0.37,IGI,Pear,360.0
Ideal,E,SI1,3.14,GCAL,Cushion,16530.0
Ideal,F,SI1,1.29,IGI,Princess,2320.0
Ideal,H,SI1,0.57,IGI,Oval,560.0
Very Good,D,VS2,1.02,IGI,Emerald,2310.0
Very Good,E,SI1,0.4,IGI,Oval,400.0
Ideal,D,SI2,0.58,IGI,Round,660.0
Very Good,H,SI2,2.29,GCAL,Oval,6280.0
Super Ideal,F,VS1,1.3,IGI,Round,3137.5
Super Ideal,G,SI2,0.88,IGI,Princess,1120.0
Super Ideal,G,SI2,2.52,IGI,Round,7200.0
Super Ideal,E,VVS2,2.04,IGI,Oval,8790.0
Ideal,F,VS2,1.51,IGI,Emerald,3840.0
Very Good,I,VS1,0.53,IGI,Pear,520.0
Super Ideal,I,VS2,2.16,IGI,Round,4850.0
Very Good,I,VS2,4.01,GCAL,Radiant,18770.0
Ideal,I,VS1,1.0,IGI,Emerald,1510.0
Ideal,G,VVS2,1.71,IGI,Round,5320.0
Ideal,E,VS2,3.01,GCAL,Princess,14750.0
Super Ideal,F,VS1,1.11,GCAL,Round,2720.0
Ideal,J,VS1,0.71,IGI,Pear,750.0
Super Ideal,F,VVS2,1.13,IGI,Round,2956.0
Very Good,D,SI2,0.3,IGI,Oval,300.0
Ideal,G,SI1,1.26,IGI,Princess,2110.0
Super Ideal,E,VS2,0.78,IGI,Princess,1310.0
Super Ideal,J,VS2,2.03,IGI,Oval,4131.11
Ideal,J,VS2,2.01,IGI,Asscher,3330.0
Very Good,D,VVS2,0.53,IGI,Round,950.0
Very Good,F,SI1,0.51,IGI,Pear,520.0
Ideal,G,VS2,1.5,GCAL,Cushion,3490.0
Ideal,J,SI2,1.08,IGI,Pear,1100.0
Ideal,D,VS1,1.02,IGI,Round,2620.0
Very Good,I,VS2,1.53,GCAL,Cushion,3400.0
Ideal,H,VS2,3.07,IGI,Princess,12960.0
Ideal,I,SI1,1.55,IGI,Oval,2871.67
Super Ideal,G,SI1,1.08,IGI,Round,2010.0
Ideal,D,SI2,1.04,IGI,Asscher,1730.0
Ideal,I,VS2,0.62,IGI,Oval,610.0
Ideal,G,VS1,2.28,IGI,Round,8970.0
Very Good,G,VVS2,0.32,IGI,Cushion,320.0
Ideal,F,VS2,3.06,IGI,Radiant,13350.0
Super Ideal,I,VVS2,1.1,IGI,Princess,1930.0
Ideal,G,SI1,2.67,IGI,Radiant,7900.0
Very Good,E,SI1,1.6,GCAL,Radiant,3970.0
Ideal,G,VS1,1.4,IGI,Round,3260.0
Ideal,F,VS1,0.8,IGI,Round,1220.0
Ideal,J,VS1,0.9,IGI,Round,1270.0
Super Ideal,F,SI2,1.91,IGI,Round,4850.0
Super Ideal,G,VS1,0.5,IGI,Oval,645.0
Ideal,I,SI1,0.75,IGI,Pear,820.0
Ideal,G,VS1,0.79,IGI,Pear,1280.0
Ideal,E,VS1,3.15,GCAL,Emerald,17370.0
Very Good,G,VS2,1.16,IGI,Round,2630.0
Ideal,D,VVS2,0.68,IGI,Round,1210.0
Ideal,H,VVS2,0.8,IGI,Princess,1270.0
Super Ideal,I,VS2,0.51,GCAL,Round,540.0
Good,F,VS2,0.61,IGI,Oval,670.0
Super Ideal,F,VVS2,1.32,IGI,Round,3715.0
Very Good,G,VS1,0.41,IGI,Pear,410.0
Super Ideal,E,SI1,0.37,IGI,Pear,370.0
Ideal,E,VS2,0.59,IGI,Pear,713.33
Ideal,F,VS2,1.01,GCAL,Round,1960.0
Super Ideal,I,VS2,1.64,IGI,Oval,3370.0
Very Good,E,SI1,0.6,IGI,Cushion,620.0
Super Ideal,J,SI2,2.15,IGI,Round,4160.0
Ideal,H,SI1,2.03,GCAL,Princess,4450.0
Very Good,D,VS1,2.21,IGI,Emerald,10830.0
Ideal,J,VS1,0.34,IGI,Pear,320.0
Ideal,F,VVS2,0.78,GCAL,Oval,1280.0
Very Good,G,VS1,0.59,IGI,Oval,660.0
Super Ideal,F,VS1,3.5,IGI,Cushion,17630.0
Ideal,J,VS1,1.1,IGI,Round,1745.0
Super Ideal,G,SI2,1.64,IGI,Round,2660.0
Ideal,D,SI2,0.81,IGI,Round,1040.0
Ideal,G,VS1,1.32,IGI,Round,2890.0
Very Good,D,VS1,1.0,IGI,Marquise,2640.0
Super Ideal,E,VS1,1.13,GCAL,Round,2700.0
Ideal,G,VS2,1.92,GCAL,Cushion,5610.0
Very Good,H,VS2,2.02,IGI,Oval,5500.0
Very Good,I,VS1,2.01,IGI,Round,4850.0
Super Ideal,E,VVS2,0.51,GCAL,Round,730.0
Super Ideal,I,VS1,2.02,GCAL,Round,5790.0
Ideal,J,VS2,1.03,IGI,Emerald,1160.0
Super Ideal,J,VS1,2.0,IGI,Round,3948.75
Ideal,F,VS2,0.51,IGI,Pear,570.0
Very Good,E,SI2,0.51,IGI,Round,565.0
Very Good,E,SI1,0.33,IGI,Oval,330.0
Super Ideal,D,VS2,1.08,IGI,Round,2390.0
Super Ideal,I,SI2,2.0,IGI,Round,3890.0
Super Ideal,G,VS2,2.26,IGI,Round,6800.0
Very Good,I,SI1,1.03,IGI,Pear,1315.0
Ideal,D,SI1,0.59,IGI,Heart,710.0
Ideal,E,SI1,0.9,GCAL,Oval,1490.0
Super Ideal,J,VS1,1.35,IGI,Round,2130.0
Super Ideal,F,VS1,2.02,IGI,Round,8235.0
Ideal,G,VS2,0.75,IGI,Cushion,1070.0
Ideal,E,VS2,2.33,GCAL,Emerald,8430.0
Ideal,I,SI1,2.17,IGI,Oval,4730.0
Ideal,G,SI1,1.93,GCAL,Princess,4510.0
Ideal,H,VS2,0.74,IGI,Marquise,1050.0
Ideal,H,SI2,3.01,IGI,Emerald,7430.0
Good,H,VS2,0.38,IGI,Cushion,360.0
Ideal,H,VS2,0.43,GCAL,Marquise,420.0
Super Ideal,E,VVS2,2.41,GCAL,Round,13860.0
Very Good,F,VS1,2.28,GCAL,Emerald,8470.0
Ideal,D,SI2,0.34,IGI,Round,380.0
Ideal,H,SI1,1.06,IGI,Marquise,1760.0
Ideal,G,VS2,0.73,GCAL,Emerald,1010.0
Very Good,E,VS2,0.6,IGI,Oval,730.0
Ideal,D,SI2,0.51,GCAL,Heart,550.0
Super Ideal,I,VS1,0.54,IGI,Cushion,530.0
Super Ideal,F,VS1,3.07,IGI,Emerald,15720.0
Very Good,I,VS2,2.19,GCAL,Oval,4730.0
Super Ideal,H,SI1,1.3,IGI,Oval,2290.0
Ideal,I,SI2,1.65,IGI,Oval,2856.67
Ideal,D,VS1,0.59,GCAL,Marquise,880.0
Super Ideal,I,VVS2,1.06,IGI,Round,1840.0
Ideal,I,VS2,1.86,IGI,Oval,3800.0
Very Good,D,VS2,1.2,IGI,Round,2710.0
Super Ideal,D,SI2,0.8,IGI,Round,1080.0
Super Ideal,F,VS1,2.68,IGI,Round,12560.0
Very Good,E,SI1,0.73,GCAL,Emerald,1020.0
Super Ideal,G,SI1,0.72,IGI,Marquise,1010.0
Very Good,G,SI2,1.06,IGI,Cushion,1440.0
Super Ideal,I,VVS2,0.32,IGI,Round,350.0
Very Good,G,VVS2,1.71,IGI,Princess,5270.0
Ideal,E,VS2,0.78,IGI,Oval,1220.0
Super Ideal,F,VVS2,0.46,IGI,Round,540.0
Ideal,G,VS1,1.22,IGI,Princess,2490.0
Ideal,G,VVS2,0.72,IGI,Round,1125.0
Very Good,H,VS1,1.53,GCAL,Princess,3550.0
Super Ideal,G,VS1,0.33,IGI,Oval,330.0
Ideal,H,VVS2,1.05,IGI,Round,2101.67
Very Good,E,SI2,0.76,GCAL,Emerald,900.0
Super Ideal,J,SI2,0.8,IGI,Emerald,740.0
Super Ideal,G,VS2,2.5,IGI,Pear,9530.0
Very Good,H,VVS2,1.02,IGI,Heart,1830.0
Ideal,J,VS2,2.06,IGI,Asscher,3480.0
Ideal,F,VVS2,2.01,IGI,Round,10067.5
Ideal,H,SI1,2.17,IGI,Round,5080.0
Ideal,F,VS1,0.53,IGI,Pear,642.5
Very Good,J,SI1,0.54,IGI,Cushion,510.0
Very Good,J,SI2,2.07,IGI,Oval,3880.0
Super Ideal,G,VS1,1.53,IGI,Emerald,4030.0
Ideal,E,VS1,2.82,GCAL,Emerald,13970.0
Ideal,I,SI1,2.2,IGI,Oval,4790.0
Ideal,I,VVS1,0.7,IGI,Round,890.0
Super Ideal,H,SI1,2.41,IGI,Round,7310.0
Ideal,H,VS1,2.09,IGI,Round,6800.0
Good,E,SI1,0.71,IGI,Emerald,980.0
Super Ideal,D,VVS2,0.63,IGI,Pear,1020.0
Ideal,I,VS1,1.53,IGI,Pear,3090.0
Very Good,D,SI1,0.36,IGI,Round,410.0
Ideal,H,VS1,2.21,IGI,Princess,5470.0
Very Good,E,SI1,1.12,IGI,Cushion,1910.0
Ideal,F,VS1,1.63,IGI,Round,4880.0
Ideal,I,VS2,0.81,IGI,Pear,880.0
Ideal,E,VS1,2.51,IGI,Cushion,11890.0
Super Ideal,H,VS2,1.29,IGI,Round,2200.0
Ideal,J,VS1,3.06,IGI,Princess,9400.0
Super Ideal,D,SI1,1.51,IGI,Round,3980.0
Super Ideal,H,VS1,1.36,IGI,Round,2610.0
Ideal,E,VS2,1.16,IGI,Round,2495.0
Very Good,F,VS1,0.6,IGI,Oval,720.0
Very Good,E,SI1,0.5,GCAL,Cushion,520.0
Very Good,F,SI2,0.93,GCAL,Emerald,1330.0
Super Ideal,E,VS1,0.53,IGI,Princess,690.0
Very Good,J,SI1,2.08,GCAL,Cushion,4130.0
Super Ideal,I,SI1,1.52,IGI,Oval,2839.0
Ideal,E,VS2,0.81,IGI,Emerald,1250.0
Ideal,G,VS1,1.64,IGI,Round,4250.0
Super Ideal,D,SI2,0.39,IGI,Round,430.0
Very Good,F,SI1,1.07,IGI,Cushion,1770.0
Ideal,F,SI1,1.51,GCAL,Cushion,3445.0
Ideal,J,SI2,2.2,IGI,Oval,4020.0
Super Ideal,E,VS1,1.57,IGI,Princess,5000.0
Ideal,D,VS2,0.82,IGI,Round,1530.0
Ideal,E,VVS2,1.7,IGI,Oval,6410.0
Very Good,E,SI1,1.53,GCAL,Cushion,3700.0
Very Good,J,SI1,2.07,GCAL,Round,3590.0
Super Ideal,E,VS1,0.71,IGI,Radiant,1200.0
Very Good,G,SI2,1.06,IGI,Pear,1880.0
Good,J,VS2,0.51,IGI,Pear,480.0
Super Ideal,H,VS2,2.62,IGI,Emerald,7410.0
Ideal,I,SI2,0.66,IGI,Round,670.0
Ideal,G,SI1,1.13,GCAL,Round,1940.0
Very Good,H,VS2,2.42,GCAL,Oval,6240.0
Very Good,G,VS2,0.36,IGI,Pear,350.0
Good,E,VS1,1.04,IGI,Cushion,2370.0
Very Good,G,VS1,0.57,GCAL,Oval,650.0
Super Ideal,F,VVS2,0.76,IGI,Emerald,1250.0
Super Ideal,F,VS1,0.3,IGI,Pear,310.0
Very Good,E,SI1,0.35,IGI,Pear,350.0
Ideal,H,SI2,2.01,GCAL,Oval,4340.0
Ideal,I,VS2,1.08,IGI,Oval,1536.67
Very Good,H,VS2,1.41,GCAL,Marquise,2630.0
Very Good,I,VS1,0.52,IGI,Cushion,520.0
Ideal,E,SI2,0.89,IGI,Round,1120.0
Very Good,J,VS2,1.01,IGI,Emerald,1138.0
Super Ideal,I,VS2,0.94,IGI,Princess,1800.0
Super Ideal,E,SI2,1.36,IGI,Round,2370.0
Ideal,F,VS2,3.02,IGI,Round,16310.0
Super Ideal,G,VS1,3.0,IGI,Round,16340.0
Good,F,VVS2,0.3,IGI,Cushion,310.0
Super Ideal,D,VVS2,3.03,IGI,Emerald,19780.0
Super Ideal,J,VS1,0.83,IGI,Princess,890.0
Super Ideal,E,VS1,3.12,IGI,Pear,19030.0
Super Ideal,D,VVS2,2.1,GCAL,Round,11910.0
Ideal,E,VS1,0.37,IGI,Round,430.0
Ideal,F,VVS2,0.91,IGI,Princess,1965.0
Very Good,I,VS2,2.41,GCAL,Emerald,5320.0
Very Good,I,SI2,0.51,IGI,Oval,480.0
Very Good,F,VS2,3.0,GCAL,Cushion,13620.0
Super Ideal,H,VS2,2.19,IGI,Round,5780.0
Ideal,H,VS2,1.25,IGI,Marquise,2120.0
Ideal,G,VVS2,0.92,IGI,Round,2000.0
Super Ideal,E,SI2,1.0,IGI,Round,1470.0
Ideal,E,VS2,1.89,IGI,Round,6320.0
Ideal,F,VS1,1.2,IGI,Round,2744.62
Ideal,E,SI2,0.61,IGI,Round,680.0
Super Ideal,D,VS1,0.54,IGI,Princess,810.0
Ideal,E,SI2,1.32,IGI,Round,2190.0
Ideal,G,VS2,1.03,IGI,Emerald,1980.0
Good,I,SI1,0.76,IGI,Pear,860.0
Very Good,G,VS1,0.38,IGI,Round,420.0
Ideal,E,SI1,0.74,IGI,Emerald,1020.0
Super Ideal,J,SI2,2.3,IGI,Round,3770.0
Very Good,E,VVS2,1.2,GCAL,Princess,3090.0
Ideal,G,VS2,1.51,IGI,Pear,3630.0
Very Good,D,VVS2,0.52,GCAL,Emerald,840.0
Good,E,VS2,2.01,IGI,Heart,6720.0
Super Ideal,F,VS1,0.45,IGI,Oval,460.0
Ideal,F,SI1,1.02,IGI,Pear,1880.0
Ideal,H,VS2,3.05,IGI,Oval,11120.0
Ideal,G,VS2,1.3,IGI,Pear,3460.0
Very Good,D,IF,0.7,IGI,Oval,1430.0
Ideal,E,SI1,1.03,IGI,Round,2002.5
Very Good,D,VS1,0.75,IGI,Oval,1390.0
Very Good,F,SI2,0.71,GCAL,Emerald,790.0
Ideal,G,VS2,2.46,GCAL,Oval,7970.0
Ideal,H,VVS2,2.02,IGI,Pear,6520.0
Super Ideal,D,VS2,1.53,IGI,Round,4520.0
Super Ideal,E,VVS2,1.02,IGI,Round,2916.67
Super Ideal,E,SI1,0.67,IGI,Oval,690.0
Ideal,J,VVS2,1.73,IGI,Round,3180.0
Super Ideal,E,VS2,0.49,IGI,Oval,500.0
Ideal,H,VS1,1.18,GCAL,Round,2205.0
Ideal,F,VS1,3.0,IGI,Radiant,15210.0
Ideal,J,VS2,2.25,IGI,Round,3950.0
Very Good,F,VVS2,0.58,IGI,Pear,730.0
Very Good,F,SI2,1.0,IGI,Asscher,1410.0
Very Good,F,VS2,0.46,IGI,Pear,460.0
Super Ideal,G,VS1,1.68,IGI,Oval,4580.0
Ideal,J,VS1,2.01,GCAL,Round,3950.0
Ideal,F,VS1,1.3,IGI,Princess,3100.0
Good,F,VS1,0.48,IGI,Marquise,500.0
Super Ideal,E,VS2,0.74,IGI,Pear,1160.0
Ideal,H,VVS1,1.01,IGI,Round,2240.0
Ideal,I,SI1,0.62,IGI,Pear,590.0
Super Ideal,D,VVS2,1.12,IGI,Round,3330.0
Ideal,J,VS2,2.3,IGI,Round,4550.0
Ideal,G,VS1,2.01,IGI,Cushion,6600.0
Ideal,F,VVS2,0.77,IGI,Round,1340.0
Ideal,G,SI1,0.7,IGI,Princess,980.0
Ideal,H,VVS1,1.57,IGI,Round,4360.0
Very Good,J,SI1,0.8,IGI,Radiant,760.0
Very Good,E,SI1,2.01,IGI,Round,6410.0
Super Ideal,G,VVS1,2.35,IGI,Princess,9230.0
Super Ideal,G,VVS2,1.26,IGI,Round,2990.0
Ideal,H,VS2,1.05,GCAL,Round,1800.0
Ideal,E,SI2,0.7,IGI,Oval,830.0
Very Good,F,VS2,0.52,GCAL,Emerald,580.0
Super Ideal,E,VS1,1.61,IGI,Round,5370.0
Ideal,I,SI2,1.5,IGI,Round,2291.67
Ideal,E,VS2,0.7,GCAL,Oval,1100.0
Super Ideal,H,VVS2,1.09,IGI,Round,2213.33
Ideal,D,SI1,0.45,IGI,Round,520.0
Ideal,G,VS2,2.23,GCAL,Cushion,7760.0
Ideal,I,VS2,0.57,IGI,Emerald,560.0
Ideal,G,SI1,1.25,IGI,Round,2150.0
Super Ideal,E,SI1,0.54,IGI,Round,650.0
Ideal,J,SI2,1.0,IGI,Round,1442.86
Ideal,H,SI1,3.07,IGI,Princess,11150.0
Very Good,G,SI1,3.0,IGI,Pear,11570.0
Ideal,E,SI1,2.01,GCAL,Emerald,5930.0
Very Good,G,VS1,0.92,GCAL,Pear,1470.0
Ideal,G,VS2,0.69,IGI,Marquise,710.0
Super Ideal,E,VS1,2.07,IGI,Round,9590.0
Very Good,G,VS2,0.73,IGI,Pear,1140.0
Ideal,I,VVS2,1.23,IGI,Round,2000.0
Ideal,I,VS1,1.58,IGI,Round,3130.0
Ideal,H,VVS1,2.02,IGI,Round,7460.0
Very Good,F,VVS2,0.74,IGI,Oval,1230.0
Ideal,G,VS2,2.08,IGI,Pear,7220.0
Very Good,F,VS2,0.75,GCAL,Oval,1120.0
Ideal,F,VS2,0.55,IGI,Round,640.0
Ideal,E,VVS1,0.8,IGI,Pear,1510.0
Super Ideal,D,VVS2,0.41,IGI,Oval,450.0
Super Ideal,G,VVS2,1.06,IGI,Princess,2260.0
Ideal,F,VS1,0.58,IGI,Pear,690.0
Ideal,D,VS1,0.91,IGI,Round,2045.0
Super Ideal,G,VS2,2.0,IGI,Asscher,6035.0
Ideal,J,SI2,0.7,IGI,Pear,650.0
Super Ideal,G,SI2,2.05,IGI,Cushion,6530.0
Super Ideal,G,VS2,2.23,GCAL,Emerald,6810.0
Ideal,H,SI2,1.79,IGI,Round,3280.0
Super Ideal,G,VVS2,1.05,IGI,Round,2510.0
Ideal,J,SI1,1.83,IGI,Round,2840.0
Very Good,I,VS1,2.0,IGI,Round,4837.5
Ideal,J,VS1,2.34,IGI,Round,4840.0
Super Ideal,D,VVS1,0.35,IGI,Oval,390.0
Super Ideal,F,SI1,1.52,IGI,Round,3643.33
Super Ideal,I,SI2,1.75,IGI,Oval,3105.0
Very Good,J,VVS1,0.88,IGI,Emerald,940.0
Very Good,I,VS2,2.04,GCAL,Emerald,5130.0
Very Good,G,VVS2,1.15,IGI,Princess,2440.0
Ideal,E,VS2,0.77,IGI,Emerald,1190.0
Good,D,VS1,0.41,IGI,Oval,480.0
Super Ideal,D,VS1,0.55,IGI,Oval,810.0
Very Good,E,VS1,0.4,GCAL,Pear,420.0
Ideal,G,VS2,1.15,GCAL,Round,2500.0
Ideal,D,SI2,0.54,GCAL,Radiant,580.0
Ideal,J,VS1,0.93,IGI,Pear,1040.0
Ideal,E,VS1,0.38,IGI,Oval,390.0
Very Good,J,VVS2,3.01,IGI,Oval,8100.0
Very Good,F,VVS2,0.59,IGI,Round,990.0
Very Good,E,VVS1,0.34,IGI,Round,430.0
Ideal,G,VVS2,0.51,IGI,Princess,600.0
Very Good,G,VS2,2.09,IGI,Cushion,8730.0
Very Good,D,SI1,0.32,IGI,Pear,336.67
Ideal,I,VS2,0.56,GCAL,Oval,540.0
Super Ideal,H,VS1,1.29,IGI,Round,2775.0
Very Good,E,VS1,2.31,GCAL,Marquise,11750.0
Ideal,F,VVS2,0.51,IGI,Emerald,650.0
Ideal,G,VS2,1.01,IGI,Heart,2010.0
Very Good,F,SI1,0.58,IGI,Emerald,580.0
Very Good,I,VS1,1.02,IGI,Emerald,1520.0
Ideal,E,VVS1,2.16,IGI,Oval,10110.0
Very Good,D,VS2,0.52,IGI,Oval,720.0
Ideal,G,VS1,1.03,IGI,Round,2100.0
Very Good,E,SI2,0.34,IGI,Oval,330.0
Very Good,D,VS2,0.43,IGI,Pear,450.0
Very Good,I,VVS1,1.5,IGI,Round,3255.0
Super Ideal,J,VS2,2.04,IGI,Princess,3720.0
Ideal,E,SI1,0.92,GCAL,Cushion,1520.0
Very Good,F,VVS2,0.48,IGI,Oval,500.0
Super Ideal,E,VS2,0.42,IGI,Pear,430.0
Ideal,H,VS1,1.4,IGI,Round,2940.0
Super Ideal,I,VS2,1.83,GCAL,Round,3460.0
Ideal,H,VS1,1.02,IGI,Marquise,1850.0
Super Ideal,F,VS2,1.03,IGI,Round,2000.0
Good,F,VVS1,0.31,IGI,Cushion,330.0
Very Good,D,VS2,0.46,IGI,Round,530.0
Super Ideal,F,SI1,1.27,GCAL,Round,2410.0
Good,G,SI1,0.51,IGI,Pear,510.0
Very Good,I,VVS2,0.72,GCAL,Oval,790.0
Ideal,J,VVS2,2.22,IGI,Round,4775.0
Super Ideal,E,SI1,0.47,IGI,Round,520.0
Ideal,G,VS1,1.72,IGI,Marquise,5130.0
Ideal,H,SI1,0.52,IGI,Marquise,510.0
Super Ideal,F,VS1,3.25,IGI,Cushion,17780.0
Very Good,D,VVS1,1.53,IGI,Round,8430.0
Very Good,E,SI1,1.04,IGI,Heart,1860.0
Good,D,VS2,0.41,IGI,Oval,430.0
Ideal,G,VS2,0.47,IGI,Emerald,470.0
Super Ideal,I,SI2,0.53,IGI,Round,540.0
Very Good,D,VS1,0.81,IGI,Oval,1500.0
Ideal,I,VS2,1.53,IGI,Emerald,3025.0
Ideal,G,VVS2,0.95,IGI,Princess,1930.0
Ideal,G,VVS2,1.03,IGI,Pear,2190.0
Super Ideal,J,SI1,1.7,IGI,Round,2567.5
Ideal,H,VS2,1.04,IGI,Emerald,1830.0
Super Ideal,H,VS1,1.03,IGI,Round,2100.0
Very Good,H,VS1,2.13,GCAL,Round,6530.0
Ideal,F,VS2,0.51,GCAL,Marquise,580.0
Very Good,J,VS2,2.06,GCAL,Cushion,4230.0
Super Ideal,G,VS1,0.45,IGI,Pear,450.0
Ideal,J,VS2,2.5,IGI,Oval,5253.33
Ideal,I,VS1,0.64,GCAL,Marquise,640.0
Ideal,F,VS2,3.6,GCAL,Emerald,16590.0
Super Ideal,H,VS1,1.0,IGI,Round,2095.45
Good,E,VS2,0.48,IGI,Pear,490.0
Ideal,I,SI2,2.24,IGI,Oval,4230.0
Ideal,E,VS1,3.04,GCAL,Emerald,16730.0
Very Good,I,VS1,0.74,IGI,Radiant,810.0
Ideal,E,SI1,1.08,IGI,Round,2200.0
Super Ideal,G,SI2,0.35,IGI,Round,360.0
Ideal,F,VS1,0.31,IGI,Round,350.0
Ideal,E,VVS2,0.4,IGI,Round,534.0
Very Good,D,SI1,1.0,IGI,Cushion,1920.0
Ideal,I,SI2,1.08,IGI,Pear,1230.0
Super Ideal,J,VVS2,2.16,IGI,Oval,4620.0
Very Good,F,VS1,1.05,GCAL,Pear,2260.0
Super Ideal,E,VVS2,2.15,IGI,Round,11850.0
Ideal,J,VS1,0.94,GCAL,Emerald,1080.0
Ideal,J,VVS2,2.09,IGI,Princess,4480.0
Very Good,E,VVS2,0.51,IGI,Oval,742.5
Super Ideal,D,SI1,0.4,IGI,Round,450.0
Super Ideal,E,VS1,0.78,IGI,Round,1312.5
Ideal,D,VS2,0.44,IGI,Oval,460.0
Super Ideal,I,VS1,0.33,IGI,Round,350.0
Very Good,F,VS2,1.5,GCAL,Radiant,3970.0
Super Ideal,J,SI1,1.18,IGI,Round,1800.0
Ideal,E,SI1,1.02,IGI,Cushion,2110.0
Ideal,E,VVS2,0.36,IGI,Cushion,380.0
Ideal,H,VS2,1.03,IGI,Round,2000.0
Super Ideal,J,VVS2,1.67,IGI,Round,2870.0
Very Good,E,VS1,1.02,IGI,Pear,2350.0
Ideal,I,VS2,1.7,GCAL,Cushion,3590.0
Ideal,I,VVS2,1.27,IGI,Round,2110.0
Super Ideal,I,SI1,2.1,IGI,Oval,4570.0
Ideal,H,VS2,1.19,IGI,Round,2010.0
Very Good,E,VVS1,0.4,IGI,Round,550.0
Ideal,E,VS1,0.34,IGI,Pear,350.0
Ideal,E,VS2,3.47,IGI,Oval,17050.0
Ideal,E,VS2,0.31,IGI,Pear,320.0
Super Ideal,F,SI2,1.06,IGI,Round,1665.0
Ideal,I,SI1,1.03,IGI,Emerald,1335.0
Very Good,E,VS1,0.8,IGI,Round,1330.0
Ideal,E,VS1,2.08,IGI,Oval,8345.0
Ideal,G,VVS1,1.01,IGI,Round,2670.0
Super Ideal,F,VS2,1.14,IGI,Emerald,2230.0
Very Good,J,VS1,0.7,IGI,Oval,760.0
Super Ideal,E,VS1,0.3,GCAL,Round,350.0
Super Ideal,D,SI1,0.74,IGI,Round,1050.0
Super Ideal,I,VS1,1.24,IGI,Round,1960.0
Very Good,F,VS2,0.56,IGI,Pear,900.0
Very Good,G,VS2,1.0,GCAL,Round,1870.0
Super Ideal,H,VS1,1.08,IGI,Princess,1930.0
Ideal,I,VS2,2.04,IGI,Princess,5130.0
Ideal,G,SI2,0.51,IGI,Pear,496.67
Ideal,D,VVS1,2.18,GCAL,Radiant,14890.0
Ideal,H,SI1,0.84,IGI,Princess,1040.0
Super Ideal,E,VS1,2.1,IGI,Round,9730.0
Super Ideal,I,VS2,2.15,IGI,Cushion,4480.0
Super Ideal,F,SI1,1.41,IGI,Round,3530.0
Super Ideal,G,SI1,2.3,IGI,Round,6970.0
Ideal,I,VS2,2.01,IGI,Round,4728.93
Very Good,I,SI1,2.0,GCAL,Emerald,4920.0
Ideal,G,VS2,0.46,IGI,Pear,460.0
Ideal,I,SI2,1.59,IGI,Round,2380.0
Super Ideal,G,SI1,1.55,IGI,Pear,4010.0
Super Ideal,I,SI2,1.54,IGI,Round,2570.0
Very Good,G,VS1,0.56,IGI,Oval,650.0
Very Good,H,VS1,2.11,GCAL,Heart,5540.0
Very Good,J,VS2,2.5,IGI,Oval,5320.0
Super Ideal,G,VVS2,0.41,IGI,Oval,480.0
Very Good,J,VS1,1.52,GCAL,Round,2470.0
Super Ideal,E,VS2,0.4,GCAL,Round,455.0
Super Ideal,F,VVS2,2.37,IGI,Round,12295.0
Super Ideal,F,VS1,1.59,IGI,Round,4792.86
Super Ideal,D,VS2,0.94,IGI,Round,2135.0
Super Ideal,I,VS1,1.6,IGI,Oval,3260.0
Super Ideal,H,SI1,2.02,IGI,Cushion,4540.0
Super Ideal,F,SI1,1.05,IGI,Round,1887.5
Ideal,F,VS2,1.12,IGI,Round,2180.0
Ideal,F,VS2,0.71,IGI,Emerald,1065.0
Super Ideal,H,VVS2,0.61,IGI,Round,853.33
